task_id,rec_id,subject_id,aor,aqi,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mean,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mean,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr
rest,SSGExternalCalEyesClosed,pilot1,0.0003508802816901408,0.00542217426056338,33.097404500459355,1.0629043851590094,0.9904691976325084,0.4553901204967549,88.52725982666016,0.05631082822596089,0,0.0,7.63782,7.25053,8.32397,7.38258,0.011963344795603148,0.004270014353096485,0.01153333019465208,284,100,100,64,1.9754537567447883,0.6800000071525574,2.200000047683716,2.200000762939453,2.200000047683716,47.570211448576046,159.5855255126953,28.708016777038573,737.2174987792966,373.3566589355469,-0.6186489053501871,3356.397705078125,210.16786193847656,6129.918701171875,1824.6749267578125,39.027923583984375
rest,SSGExternalCalEyesOpen,pilot1,0.00035140845070422535,0.0053965836267605635,33.03494827484101,1.0602411545936392,0.9905669467137804,0.45516801632133425,88.67880249023438,0.05624371509212934,0,0.0,7.6308,7.24076,8.31674,7.37858,0.01197643263239256,0.004385241307318211,0.011288822628557682,284,100,100,64,1.9743893730192144,0.6800000071525574,2.200000047683716,2.200000762939453,2.200000047683716,47.33725784305531,159.1190185546875,28.658578872680664,736.1908691406222,373.1207275390625,-0.6180276391657995,3356.10107421875,210.90179595947268,6130.401562499999,1824.1751708984375,38.977821350097656
rest,SSGInternalCalEyesOpen,pilot1,0.0003678169014084507,0.004946574964788733,34.12345841742051,1.062405497879858,0.9915606266784449,0.4564205651716615,89.0084228515625,0.05527302761455201,0,0.0,7.65563,7.2672,8.33884,7.40407,0.011650881297151807,0.004285281058400869,0.011790437623858452,284,100,100,64,1.9688535016104223,0.6800000071525574,2.200000047683716,2.200000762939453,2.200000047683716,42.56925091384101,161.69752502441406,25.85103282928467,751.1776000976554,371.19720458984375,-0.6246050724499566,3354.276611328125,210.95054626464844,6137.695996093748,1827.6453857421875,37.975955963134766
rest,old,pilot1,0.0003701408450704226,0.0054314491901408446,35.67277468897525,1.0592716663250876,0.9931518499999992,0.4659453874595439,89.51094818115234,0.05498853102623219,0,0.0,7.67603,7.293,8.35246,7.42489,0.010747587177115428,-0.0012050438672304153,0.028598500415682793,284,100,100,64,1.9674110897564425,0.6800000071525574,2.200000047683716,2.200000047683716,2.200000047683716,44.490857740471064,179.12518310546875,26.562237548828126,711.6286132812494,360.24822998046875,-0.645141118731495,3342.542236328125,251.00657653808594,6128.035302734375,1821.0076904296875,35.51889419555664
